gatR,gatR,125.25,93.0,112.5,91.0,23.75,54.0,32.25
gatY,gatY,53.5,81.5,171.5,12.0,50.0,50.0,8.5
gatZ,gatZ,119.0,16.5,162.0,79.0,38.5,37.0,23.5
gcd,gcd,624.5,596.0,1298.5,263.5,386.5,162.0,153.5
gcl,gcl,72.0,83.0,76.5,37.0,38.5,34.5,23.5
gcvA,gcvA,161.0,158.0,284.5,79.0,100.5,162.5,27.5
gcvH,gcvH,234.5,154.5,372.0,23.0,108.0,115.5,23.0
gcvP,gcvP,775.0,893.0,1341.0,526.0,470.0,734.5,345.5
gcvR,gcvR,67.0,106.5,176.75,117.5,22.25,39.0,12.5
gcvT,gcvT,130.5,103.5,235.5,114.5,75.0,105.0,53.0
gcxC,gcxC,2091.5,2154.5,2321.5,3688.0,1985.0,289.5,377.5
gcxI,gcxI,618.5,763.5,1489.0,728.5,502.5,206.5,108.5
gcxK,gcxK,377.0,165.5,385.5,146.0,162.0,69.0,77.5
gcxR,gcxR,711.5,256.0,1421.0,421.0,378.0,109.0,5.5
gdhA,gdhA,20.0,18.0,166.5,29.5,18.0,23.5,32.5
ggt,ggt,77.0,66.0,218.5,13.0,25.0,53.5,13.5
gidA,gidA,176.5,86.0,835.5,101.0,76.5,86.0,51.0
gidB,gidB,126.0,182.5,421.5,137.5,26.5,124.0,-13.0
glcB,glcB,172.5,114.5,206.0,67.0,77.5,70.5,20.5
glcC,glcC,32.0,65.5,58.5,36.5,15.5,24.5,-15.0
glcD,glcD,992.5,203.5,2177.5,490.5,981.0,594.5,363.0
glcE,glcE,203.0,136.5,380.0,69.0,47.5,87.5,37.0
glcF,glcF,220.0,235.5,322.5,62.0,104.0,120.0,39.0
glcG,glcG,760.0,847.0,1010.0,453.0,467.5,797.5,309.5
gldA,gldA,78.0,841.0,455.5,-13.0,104.5,33.5,62.0
glf,glf,78.5,59.5,152.0,94.5,48.0,51.0,17.0
glgA,glgA,182.0,160.5,236.0,91.5,35.0,54.0,60.0
glgB,glgB,32.0,34.5,45.0,16.5,-8.0,46.0,8.5
glgC,glgC,73.5,203.0,253.0,66.0,28.0,51.5,58.0
glgP,glgP,55.0,48.0,200.0,6.5,29.0,20.0,6.5
glgS,glgS,118.5,46.5,719.0,71.5,62.0,119.5,21.5
glgX,glgX,6.5,42.5,32.5,33.0,8.5,11.0,-12.0
glk,glk,309.0,170.0,495.0,311.0,40.0,412.0,113.0
glmM,glmM,48.0,117.5,171.0,28.0,14.0,67.5,25.5
glmS,glmS,301.5,26.0,383.0,24.0,106.5,72.5,-22.0
glmU,glmU,1125.5,620.5,1148.5,402.5,515.5,489.5,682.5
glnA,glnA,1951.0,663.5,7465.0,912.5,1870.5,1151.0,312.5
glnB,glnB,168.0,107.5,215.5,1142.0,53.5,110.5,35.5
glnD,glnD,530.5,678.0,1818.5,260.5,226.0,373.0,188.5
glnE,glnE,353.0,178.5,1274.5,270.0,189.0,126.0,66.5
glnG,glnG,615.5,273.0,2985.5,462.5,416.0,408.5,260.5
glnH,glnH,45.5,35.5,156.0,71.5,36.5,74.0,41.5
glnK,glnK,110.0,164.0,146.5,78.0,67.0,95.5,48.5
glnL,glnL,168.0,170.5,393.0,170.0,108.0,93.5,48.5
glnP,glnP,131.5,82.0,237.0,72.0,62.5,50.0,38.5
glnQ,glnQ,188.0,131.0,287.0,38.0,82.5,124.5,61.5
glnS,glnS,162.0,44.0,608.0,245.5,137.0,81.0,37.0
gloA,gloA,404.5,566.5,326.0,133.5,163.0,204.5,46.0
gloB,gloB,578.5,180.0,1012.5,214.0,261.5,239.5,93.5
glpA,glpA,157.5,203.5,323.5,119.0,136.0,244.5,54.0
glpB,glpB,259.0,73.5,572.5,87.5,138.5,286.5,84.0
glpC,glpC,316.0,128.0,314.0,119.0,120.0,231.0,80.5
glpD,glpD,116.0,76.5,257.5,58.5,52.0,59.5,44.0
glpE,glpE,158.0,27.5,458.5,38.0,94.5,87.5,71.5
glpF,glpF,488.0,230.0,626.5,184.0,197.0,133.5,85.0
glpG,glpG,128.0,119.5,306.0,106.0,104.0,265.0,15.5
glpK,glpK,154.5,94.5,500.0,219.5,121.5,98.5,44.0
glpQ,glpQ,474.0,303.0,463.0,135.0,304.0,312.5,49.0
glpR,glpR,19.5,40.0,74.5,13.0,35.5,44.5,35.0
glpT,glpT,73.5,64.5,135.5,-13.5,10.0,63.0,20.5
glpX,glpX,350.0,740.0,1313.0,181.5,368.5,234.5,137.0
gltA,gltA,118.0,19.5,188.0,22.0,71.0,83.0,42.0
gltB,gltB,19.0,97.5,81.0,0.5,26.0,30.5,9.5
gltD,gltD,235.0,178.0,431.0,136.5,107.5,113.0,39.5
gltF,gltF,109.5,77.0,177.5,-1.0,31.5,85.5,2.5
gltI,gltI,89.5,59.0,123.5,69.5,17.5,35.5,10.0
gltJ,gltJ,41.5,63.5,123.0,50.5,32.0,21.5,24.5
gltK,gltK,45.5,17.0,210.5,56.5,11.5,48.0,28.0
gltL,gltL,268.5,84.5,507.5,129.0,122.5,97.0,73.0
gltP,gltP,213.5,139.5,539.0,124.0,144.0,156.5,60.5
gltS,gltS,43.5,79.5,119.0,38.0,24.5,26.5,18.5
gltX,gltX,276.0,209.0,482.0,200.5,91.0,93.5,50.0
glvB,glvB,159.0,134.0,247.5,85.5,170.0,188.5,7.0
glvC,glvC,103.5,104.5,155.0,31.5,53.5,65.0,34.5
glvG,glvG,410.5,309.5,1183.5,284.0,115.5,461.5,38.0
glxK,glxK,117.0,62.5,435.0,57.5,46.0,112.0,55.0
glxR,glxR,109.5,102.0,281.5,86.5,39.5,71.0,47.0
glyA,glyA,63.5,92.0,341.0,74.5,27.5,123.0,55.0
glyQ,glyQ,10.0,-21.0,86.0,-0.5,11.0,50.0,29.0
glyS,glyS,27.0,-13.5,186.5,4.5,43.0,33.5,29.5
gmd,gmd,101.0,68.0,607.5,34.5,87.5,79.0,149.5
gmhB,gmhB,464.0,92.5,2808.5,508.5,381.0,239.5,100.0
gmk,gmk,134.5,168.5,631.0,167.5,55.5,190.5,94.5
gmr,gmr,74.5,51.5,265.0,43.5,58.0,58.0,37.0
gnd,gnd,15.0,-16.5,2.5,50.0,12.0,15.0,-1.5
gnsA,gnsA,48.0,29.5,99.0,115.5,50.0,37.0,7.5
gnsB,gnsB,136.5,113.5,149.5,185.5,51.0,31.0,36.0
gntK,gntK,104.5,110.0,524.5,138.5,69.0,121.0,17.5
gntP,gntP,215.5,244.5,366.5,156.5,111.5,109.5,87.0
gntT,gntT,12.5,25.5,111.5,0.5,-11.5,23.0,38.0
gntU,gntU,4.5,64.5,97.5,9.0,24.5,24.5,-7.0
gntX,gntX,103.0,229.0,275.5,140.5,37.0,87.0,26.0
gntY,gntY,84.5,137.0,231.0,42.0,51.0,80.0,30.0
gor,gor,60.0,96.0,57.5,46.5,21.0,31.0,29.0
gph,gph,62.0,34.5,322.5,47.0,29.0,98.5,30.0
gpmA,gpmA,201.0,322.5,342.0,140.0,127.0,138.0,91.0
gpmI,gpmI,49.0,129.0,183.0,48.0,67.0,53.5,2.5
gpp,gpp,406.5,385.0,915.5,100.5,241.0,242.5,197.5
gpsA,gpsA,488.0,449.0,1007.0,274.5,245.5,322.5,131.0
gpt,gpt,182.5,220.5,427.0,110.5,95.0,124.0,88.0
greA,greA,166.0,91.0,323.0,87.0,154.0,39.5,40.0
greB,greB,92.5,-17.5,133.0,18.0,64.5,-2.0,-9.0
groL,groL,499.0,1670.0,750.5,668.0,109.5,581.0,73.0
groS,groS,189.5,68.5,354.0,165.0,70.0,86.0,25.5
grpE,grpE,840.5,1669.5,933.0,763.0,377.5,325.5,201.5
grxA,grxA,217.0,137.0,632.0,183.0,58.0,136.5,26.0
grxB,grxB,422.0,489.0,1894.0,319.5,220.0,163.0,184.5
grxC,grxC,55.5,47.5,175.5,-19.0,4.0,70.5,5.5
gshA,gshA,533.0,214.5,800.0,109.5,318.0,268.0,127.5
gshB,gshB,96.0,96.5,193.0,45.5,107.5,85.5,11.0
gsk,gsk,165.5,38.0,359.0,70.5,118.0,142.0,55.5
gspA,gspA,29.5,104.0,50.0,36.0,3.5,10.5,6.0
gspC,gspC,-2.0,5.5,128.0,24.0,-9.5,9.0,7.0
gspD,gspD,14.25,60.0,46.25,24.0,13.5,6.5,26.25
gspE,gspE,4.5,20.5,11.0,11.75,8.0,20.25,4.25
gspF,gspF,201.25,169.25,298.0,250.0,133.0,107.5,35.75
gspG,gspG,898.0,521.0,1089.5,460.0,276.75,368.75,80.0
gspH,gspH,516.25,280.25,395.5,171.5,198.5,92.5,180.5
gspI,gspI,14.5,22.5,71.75,10.5,-3.25,12.25,20.0
gspJ,gspJ,183.25,176.75,739.0,259.25,149.75,64.5,21.0
gspK,gspK,56.5,88.0,103.5,5.5,31.0,25.5,4.5
gspL,gspL,253.0,145.0,483.5,240.0,132.0,61.0,55.0
gspM,gspM,1605.75,898.25,1349.5,987.0,421.25,718.5,556.0
gspO,gspO,0.0,99.0,141.0,45.0,28.0,74.0,-14.5
gss,gss,112.0,124.0,575.5,84.0,70.5,146.5,36.0
gst,gst,164.5,66.0,663.0,49.5,167.5,103.0,43.5
guaA,guaA,1004.0,1407.5,1376.5,1141.0,898.0,545.0,346.0
guaB,guaB,165.5,147.5,2912.5,90.5,2705.0,74.0,152.5
guaC,guaC,138.0,241.0,725.5,90.5,129.0,137.0,55.5
guaD,guaD,208.0,123.0,313.5,283.5,107.5,35.5,28.0
gudD,gudD,226.5,286.5,358.5,60.0,113.5,129.0,113.5
gudP,gudP,7.0,74.5,68.5,16.5,27.5,63.5,20.5
gudX,gudX,238.0,165.0,300.0,89.0,150.5,144.0,25.0
gutM,gutM,369.5,284.5,733.0,247.5,385.0,492.0,95.5
gutQ,gutQ,161.0,87.5,86.5,55.5,43.0,5.5,-9.0
gyrA,gyrA,468.0,268.0,400.5,169.0,349.0,375.0,182.0
gyrB,gyrB,11.0,58.5,128.5,3.5,31.5,22.0,43.0
halo tag 3mg,halo tag 3mg,0.5,-4.5,55.5,-15.5,2.5,17.5,-13.0
hbiA,hbiA,270.0,174.0,710.5,257.0,323.0,106.5,77.5
hbiB,hbiB,2.0,310.0,14.0,550.0,-11.5,17.0,5.0
hbiC,hbiC,3327.0,359.5,3412.5,1375.5,5584.5,1465.0,1123.5
hbiF,hbiF,344.5,224.0,404.5,258.5,258.5,87.0,90.5
hcaB,hcaB,297.0,348.0,608.0,171.0,154.0,234.0,126.0
hcaC,hcaC,119.0,121.0,251.0,82.5,49.5,54.5,0.5
hcaD,hcaD,150.0,99.5,738.0,104.0,118.0,272.0,27.5
hcaE,hcaE,148.5,216.0,312.0,176.5,146.0,228.0,41.0
hcaF,hcaF,269.5,299.0,548.5,131.0,136.0,189.5,52.5
hcaR,hcaR,300.0,260.0,649.5,278.0,246.0,203.25,88.25
hcaT,hcaT,101.0,55.75,285.5,46.5,61.75,71.25,9.0
hchA,hchA,273.0,83.5,197.0,110.0,76.0,128.0,2.5
hcp,hcp,240.5,124.0,1094.5,86.5,94.5,169.0,69.5
hcr,hcr,56.5,119.0,655.5,88.0,100.5,101.5,59.0
hda,hda,42.0,50.5,62.0,28.5,19.0,32.5,30.5
hdeA,hdeA,91.0,73.0,111.0,8.5,41.5,61.0,-11.0
hdeB,hdeB,377.0,188.5,762.5,138.5,262.0,347.5,61.5
hdeD,hdeD,144.0,64.5,209.0,70.0,6.5,87.0,28.5
hdfR,hdfR,21.5,53.0,117.5,39.0,19.0,18.5,16.0
hdhA,hdhA,97.0,21.5,253.0,111.0,61.5,104.5,50.5
hek,hek,602.5,271.0,641.0,257.0,168.0,82.5,58.0
helD,helD,88.5,42.5,43.0,20.5,9.5,48.5,12.5
hemA,hemA,41.0,177.5,115.5,79.0,59.0,43.5,21.0
hemB,hemB,416.0,528.5,1097.5,206.5,429.5,168.0,294.5
hemD,hemD,194.0,295.0,422.5,96.0,131.5,242.5,31.0
hemE,hemE,174.5,256.5,632.0,142.5,97.5,242.0,9.0
hemF,hemF,343.0,206.0,686.5,185.0,140.5,163.5,155.5
hemG,hemG,396.0,200.5,706.0,207.0,214.0,247.0,92.5
hemH,hemH,246.0,181.5,663.0,67.0,121.0,247.0,82.5
hemL,hemL,305.5,139.5,871.5,146.0,291.5,191.0,198.5
hemN,hemN,232.5,105.0,847.0,173.5,79.0,127.0,141.0
hemX,hemX,130.5,151.5,514.0,69.5,153.5,94.5,26.5
hemY,hemY,278.0,320.0,737.0,175.0,568.0,407.0,637.5
hepA,hepA,172.0,179.0,659.0,179.5,93.0,303.0,88.0
hflC,hflC,189.5,130.0,389.0,49.5,81.0,226.0,61.5
hflD,hflD,15.5,-11.0,370.5,70.5,39.0,86.0,-5.5
hflK,hflK,947.0,386.0,1664.5,397.0,439.5,432.5,106.5
hflX,hflX,26.5,8.0,111.5,30.5,21.0,58.5,15.5
hfq,hfq,136.0,631.0,221.0,107.0,31.5,78.0,45.0
hha,hha,100.0,121.75,204.75,120.5,54.75,85.25,25.25
hinT,hinT,1787.5,417.0,1998.5,403.0,464.0,810.5,562.5
hipA,hipA,461.0,239.5,386.5,100.0,101.0,159.0,44.5
hipB,hipB,20.0,37.0,90.5,16.5,29.5,42.0,27.0
hisA,hisA,358.0,216.0,1100.5,32.5,172.5,232.0,67.5
hisB,hisB,261.5,153.5,739.0,89.5,197.5,260.5,497.0
hisC,hisC,89.0,44.0,297.0,60.5,-10.0,25.0,7.0
hisD,hisD,284.0,88.5,545.5,66.5,54.5,223.0,179.0
hisF,hisF,92.0,108.5,248.5,21.0,93.5,122.5,-4.5
hisG,hisG,908.5,1549.5,2611.5,316.5,604.0,1779.5,274.5
hisH,hisH,55.0,97.5,245.0,51.5,30.5,81.5,10.5
hisI,hisI,247.0,224.5,864.5,53.5,168.0,162.0,105.5
hisJ,hisJ,114.0,182.0,175.0,89.0,53.0,88.5,47.5
hisL,hisL,33.0,47.0,63.5,43.5,18.5,-7.5,-3.0
hisM,hisM,54.0,48.0,66.0,34.0,0.5,52.0,-20.0
hisP,hisP,262.0,162.0,456.5,223.5,103.5,60.5,29.0
hisQ,hisQ,108.0,109.5,128.0,81.5,61.5,47.5,27.0
hisS,hisS,144.0,106.0,332.0,81.0,65.5,91.5,24.0
hlpA,hlpA,258.0,86.0,317.5,139.5,95.5,128.5,113.5
hlyA,hlyA,1294.5,1143.0,826.5,491.5,398.5,1047.5,186.0
hlyB,hlyB,785.0,203.5,357.0,252.0,434.0,122.5,147.5
hlyC,hlyC,142.0,169.5,322.0,128.0,137.0,71.0,34.5
hlyD,hlyD,-2.0,390.0,17.0,255.5,109.0,34.5,65.5
hlyE,hlyE,197.0,592.5,1426.0,167.5,97.5,127.5,28.0
hmp,hmp,198.0,251.5,610.0,165.0,50.0,287.5,22.5
hns,hns,80.0,130.0,217.0,82.0,65.5,20.0,7.0
hofB,hofB,306.0,298.0,604.0,200.0,138.0,229.0,129.5
hofC,hofC,623.5,238.0,583.0,609.5,248.0,245.0,146.5
hofQ,hofQ,142.0,105.0,251.5,24.0,94.5,81.5,20.0
hokA,hokA,38.0,128.0,64.0,13.5,15.0,27.5,3.0
hokB,hokB,176.5,83.0,201.0,134.0,46.0,60.0,-1.0
hokC,hokC,169.0,34.5,187.5,91.0,14.0,15.5,3.0
hokD,hokD,103.5,147.0,218.5,70.0,114.0,59.0,47.5
hokE,hokE,49.0,49.5,88.5,62.5,18.5,9.0,-3.0
holA,holA,22.0,81.5,66.5,-2.0,-6.0,18.0,37.5
holB,holB,13.5,27.0,48.5,18.5,35.5,24.0,18.5
holC,holC,262.5,173.0,441.5,130.5,81.0,142.5,44.0
holD,holD,93.0,143.5,209.0,35.0,47.5,45.5,29.0
holE,holE,150.5,70.0,107.5,63.5,100.5,92.5,32.0
hpt,hpt,274.5,180.5,1607.5,181.0,93.5,160.0,24.5
hrpB,hrpB,240.0,161.0,683.5,49.5,125.5,269.0,63.0
hscA,hscA,1271.0,2605.5,1182.5,393.5,671.5,474.5,189.5
hscB,hscB,295.0,224.5,1399.0,57.0,254.0,314.0,121.5
hscC,hscC,76.5,126.0,173.0,96.0,45.5,38.5,28.0
hsdM,hsdM,430.0,483.0,350.5,18.5,79.0,43.0,33.5
hsdR,hsdR,55.5,98.0,197.0,38.5,35.5,32.0,23.0
hsdS,hsdS,131.0,137.5,288.5,106.5,52.5,195.0,52.0
hslJ,hslJ,36.5,40.0,44.5,1.5,30.0,17.0,96.5
hslO,hslO,176.5,122.0,595.0,216.5,109.5,121.5,85.0
hslR,hslR,279.5,239.5,677.0,816.0,552.0,142.5,40.5
hslU,hslU,365.0,137.0,459.5,54.0,118.5,90.5,71.5
hslV,hslV,101.0,154.5,649.5,72.5,51.5,96.5,26.0
hsrA,hsrA,307.0,135.0,516.5,55.0,114.0,241.5,0.0
htgA,htgA,78.0,99.0,48.0,32.0,38.0,122.5,26.0
htpG,htpG,58.0,22.0,806.0,45.0,130.5,65.5,81.0
htpX,htpX,21.0,-3.5,71.0,24.0,18.5,31.5,13.5
htrC,htrC,18.0,10.0,83.5,4.5,17.0,29.5,0.5
htrE,htrE,241.5,65.0,588.0,174.5,97.5,90.5,51.5
htrG,htrG,344.0,156.0,505.0,50.5,75.5,116.0,55.0
htrL,htrL,43.5,35.5,115.0,26.5,14.0,40.5,18.0
hupA,hupA,66.0,78.5,350.0,71.5,17.5,48.0,-0.5
hupB,hupB,189.0,126.5,402.0,230.5,192.5,185.0,36.5
hyaA,hyaA,120.5,7.5,105.0,55.0,63.5,32.0,57.0
hyaB,hyaB,253.0,48.0,414.5,105.5,67.0,101.0,103.0
hyaC,hyaC,82.5,15.5,162.5,32.0,15.0,56.0,6.5
hyaD,hyaD,214.0,304.5,638.0,106.0,88.5,149.5,64.0
hyaE,hyaE,408.5,229.5,563.5,80.5,222.5,290.5,112.0
hyaF,hyaF,368.0,144.0,1436.0,162.5,212.0,255.5,90.5
hybA,hybA,61.0,139.0,172.5,82.0,21.0,87.5,10.5
hybB,hybB,34.0,-18.0,-0.5,32.0,-32.5,9.0,-13.5
hybC,hybC,2366.0,3922.0,2514.5,3313.0,1894.5,716.5,810.5
hybD,hybD,152.0,109.5,1004.5,161.0,109.0,188.0,30.0
hybE,hybE,155.5,114.0,308.5,-13.0,109.5,95.0,38.0
hybF,hybF,70.5,51.5,235.5,40.0,20.0,58.5,7.0
hybG,hybG,37.5,24.5,269.5,70.5,16.0,32.5,40.5
hybO,hybO,68.0,13.0,132.5,21.5,16.0,10.5,5.5
hycA,hycA,157.0,144.5,255.5,86.0,19.5,86.0,38.0
hycB,hycB,93.5,110.5,113.5,21.0,92.5,47.0,57.5
hycC,hycC,315.0,265.0,478.0,152.0,164.0,194.5,43.5
hycD,hycD,80.5,56.0,125.5,30.0,18.5,51.0,7.0
hycE,hycE,217.0,95.0,228.5,62.0,80.0,99.5,40.0
hycF,hycF,140.5,45.5,315.5,56.5,61.0,42.5,69.0
hycG,hycG,30.0,51.0,115.5,99.0,73.5,80.0,31.5
hycH,hycH,358.5,300.0,845.0,113.5,267.0,385.0,75.5
hycI,hycI,239.5,317.0,964.0,100.0,119.5,230.0,52.0
hydN,hydN,138.0,12.0,256.0,18.0,74.0,111.0,31.0
hyfA,hyfA,104.5,17.5,78.0,35.5,47.5,44.5,-5.5
hyfB,hyfB,83.0,21.5,155.5,41.5,44.0,79.0,14.0
hyfC,hyfC,149.25,130.5,191.5,47.0,78.25,89.5,36.0
hyfD,hyfD,285.0,-0.5,805.5,177.0,144.5,218.5,206.0
hyfE,hyfE,20.5,89.0,18.5,40.0,21.0,24.5,0.0
hyfF,hyfF,170.5,174.5,275.5,2.5,108.5,184.5,26.0
hyfG,hyfG,145.75,89.25,206.0,31.0,84.75,85.5,59.25
hyfH,hyfH,54.5,20.0,67.5,75.5,44.0,21.0,13.5
hyfI,hyfI,32.0,104.0,174.0,36.0,9.5,28.0,-1.5
hyfJ,hyfJ,315.0,239.0,587.0,116.5,203.0,315.5,58.5
hyfR,hyfR,407.5,247.0,584.0,160.5,141.5,310.5,94.5
hyi,hyi,39.5,75.0,98.0,37.0,6.5,63.0,6.0
hyp2,hyp2,337.5,274.5,520.0,101.0,235.5,151.5,59.0
hypA,hypA,226.0,164.0,282.5,51.0,90.5,180.0,68.5
hypB,hypB,842.0,460.0,3494.0,821.0,539.5,634.5,404.0
hypC,hypC,362.0,65.5,1194.5,167.0,114.0,161.0,61.0
hypD,hypD,72.5,161.0,200.5,72.0,35.0,104.0,34.0
hypE,hypE,185.0,49.0,390.0,82.0,91.5,128.5,45.0
hypF,hypF,121.5,81.5,335.0,84.0,96.0,102.5,53.5
hypo,hypo,1748.0,607.5,1811.0,912.5,736.0,344.5,294.0
hyuA,hyuA,15.0,42.0,88.5,25.5,29.5,114.0,-15.0
iaaA,iaaA,69.0,114.5,442.0,114.5,46.5,100.0,7.5
iadA,iadA,37.0,21.0,1687.5,31.5,3.5,27.5,92.5
iap,iap,127.5,125.0,195.0,92.0,41.0,92.0,14.0
ibeA,ibeA,504.0,327.0,657.0,586.0,320.5,185.0,63.0
ibgR,ibgR,574.5,250.5,799.0,424.5,330.5,48.0,35.0
ibgT,ibgT,108.5,195.0,339.0,171.5,96.5,41.5,17.0
ibpA,ibpA,17.0,28.0,104.0,49.0,37.0,18.5,5.5
ibpB,ibpB,245.0,61.0,295.5,82.5,35.5,63.0,39.5
icd,icd,106.5,131.0,188.0,96.5,66.5,75.5,108.0
icdC,icdC,73.5,6.0,223.0,16.0,8.5,20.5,-8.5
iclR,iclR,2.0,79.5,55.0,15.5,8.0,9.0,22.0
idi,idi,630.5,145.5,444.0,176.5,151.5,162.5,32.0
idnD,idnD,45.0,147.0,277.0,51.0,47.0,85.0,28.0
idnK,idnK,190.0,121.5,534.0,57.5,158.0,190.0,37.5
idnO,idnO,62.5,101.0,115.0,33.0,16.0,54.5,-5.5
idnR,idnR,112.5,37.5,507.0,83.5,-4.0,190.0,-2.0
idnT,idnT,30.5,11.0,77.0,19.5,11.0,21.0,10.5
ihfA,ihfA,1009.0,723.0,749.0,355.5,588.0,468.0,159.0
ihfB,ihfB,156.0,194.0,508.5,138.0,96.5,140.0,49.5
ileS,ileS,1255.5,629.5,1833.0,301.5,466.5,442.5,145.0
ilvA,ilvA,226.0,73.5,506.0,96.5,107.5,95.0,80.0
ilvB,ilvB,88.5,126.0,368.0,125.5,53.5,114.0,27.5
ilvC,ilvC,86.0,3797.5,406.0,24.5,52.5,29.0,46.0
ilvD,ilvD,426.5,246.0,820.5,137.5,181.0,163.0,101.0
ilvE,ilvE,437.0,419.0,855.5,124.0,1191.0,409.0,119.0
ilvG,ilvG,288.25,256.0,460.5,158.5,110.75,175.0,74.0
ilvH,ilvH,1229.5,391.0,1690.5,753.5,497.0,342.0,391.0
ilvI,ilvI,530.0,422.5,1275.5,279.0,263.0,346.0,84.0
ilvL,ilvL,75.0,59.5,53.5,51.0,13.5,54.5,0.0
ilvM,ilvM,29.0,11.0,52.5,18.5,26.5,36.0,24.0
ilvN,ilvN,171.0,37.5,295.5,68.0,55.5,121.5,17.5
ilvY,ilvY,5.5,-23.0,16.5,-4.0,-19.0,-42.5,16.5
imp,imp,609.5,253.0,727.5,349.0,256.0,196.0,267.5
inaA,inaA,157.0,113.0,500.0,171.0,68.0,90.0,30.5
infA,infA,296.0,109.5,879.0,294.0,103.0,248.0,23.5
infB,infB,12.0,15.5,-21.0,-7.5,31.5,-10.0,-6.5
infC,infC,405.5,730.5,2620.0,1295.0,662.5,922.0,58.0
insA,insA,15.5,-27.5,1.5,44.5,39.0,0.5,37.5
insB,insB,19.5,78.5,38.5,43.5,1.0,-5.5,42.5
insF,insF,373.0,218.0,329.0,183.25,276.75,67.0,53.0
insO,insO,797.75,290.25,1070.5,746.0,369.0,315.5,227.5
intA,intA,177.5,161.0,222.0,64.0,179.0,186.5,32.5
intB,intB,68.5,217.5,290.5,142.0,31.0,180.5,0.5
intD,intD,527.0,132.0,234.0,151.5,75.0,147.0,18.5
intE,intE,21.5,6.5,27.5,87.5,42.5,-6.0,25.0
intF,intF,302.0,218.5,356.0,132.5,185.5,223.0,134.5
intQ,intQ,251.5,188.0,305.3333333333333,83.66666666666667,117.66666666666667,167.83333333333334,37.166666666666664
intR,intR,174.5,100.0,159.5,43.5,134.0,58.0,56.0
intS,intS,0.0,3.0,-22.5,19.0,-16.5,9.5,-5.5
iroB.1.2,iroB.1.2,6.0,-10.5,1.0,-8.0,-15.5,-29.0,-12.5
iroD,iroD,569.0,283.0,802.5,174.0,395.5,152.0,98.5
iroE,iroE,371.0,383.5,579.5,281.5,662.0,108.0,229.5
iroN,iroN,349.5,121.0,603.0,362.0,271.5,71.5,57.0
iscA,iscA,888.0,732.0,2036.5,292.0,290.0,360.0,158.5
iscR,iscR,277.0,158.0,543.5,207.5,99.5,175.0,58.0
iscS,iscS,80.5,67.0,194.0,40.0,33.0,84.0,20.0
iscU,iscU,120.0,24.5,233.5,21.5,127.0,94.0,33.0
ispA,ispA,877.5,220.25,964.25,1209.0,414.25,141.0,121.0
ispB,ispB,236.0,59.5,1416.5,410.0,78.0,41.0,83.5
ispD,ispD,683.5,639.0,7422.0,291.5,208.0,323.0,195.0
ispE,ispE,404.0,215.0,3508.0,174.0,106.5,144.5,53.0
ispF,ispF,314.5,132.0,780.5,290.5,164.5,178.0,61.0
ispG,ispG,109.0,84.0,465.5,61.0,50.0,162.0,41.0
ispH,ispH,414.5,517.0,1610.5,313.0,335.0,458.5,100.0
ispU,ispU,337.0,308.25,731.5,358.25,422.25,350.5,249.75
ivbL,ivbL,64.0,-1.0,167.5,44.5,43.0,94.0,-1.5
ivy,ivy,132.5,92.0,278.5,59.5,36.5,105.0,28.5
katE,katE,242.5,239.5,487.5,39.0,122.5,110.0,76.5
katG,katG,106.0,16.0,1173.5,-11.0,106.5,271.5,634.0
kbaY,kbaY,248.0,61.5,944.0,7.0,109.0,97.0,71.0
kbaZ,kbaZ,229.5,222.0,1070.5,188.5,176.5,245.5,99.5
kbl,kbl,563.5,321.0,1255.5,188.5,316.5,404.0,192.0
kch,kch,37.5,101.5,152.5,47.5,85.0,24.0,21.5
kdgK,kdgK,154.5,140.0,256.0,83.5,43.0,8.0,59.0
kdgR,kdgR,28.5,78.0,73.5,34.5,25.0,39.0,27.0
kdgT,kdgT,62.0,41.5,81.0,8.5,3.0,15.0,0.0
kdpA,kdpA,48.0,26.5,64.5,36.0,-3.5,40.0,25.5
kdpB,kdpB,27.0,16.0,27.0,20.5,-1.5,11.0,58.0
kdpC,kdpC,69.5,91.5,70.0,38.0,13.0,22.5,15.5
kdpD,kdpD,37.5,61.0,162.0,72.0,28.0,58.0,6.5
kdpE,kdpE,132.0,82.5,536.0,119.0,33.0,135.5,59.5
kdpF,kdpF,42.0,22.0,74.5,5.5,23.5,54.0,27.5
kdsA,kdsA,128.5,247.0,331.0,86.5,170.0,102.0,155.5
kdsB,kdsB,715.5,1987.5,1413.5,122.5,118.0,451.0,90.0
kdsC,kdsC,3679.0,291.0,813.0,780.5,313.5,314.5,332.5
kdsD,kdsD,102.5,30.5,204.0,59.5,119.5,76.0,16.0
kdtA,kdtA,0.0,57.0,83.0,5.5,9.0,34.5,5.5
kduD,kduD,52.5,31.0,76.0,23.0,38.0,33.0,29.0
kduI,kduI,45.0,111.5,119.5,14.5,35.5,40.0,-12.0
kefA,kefA,182.5,84.5,109.0,61.0,39.5,92.5,114.5
kefB,kefB,154.0,165.0,256.0,76.5,98.0,156.5,26.5
kefC,kefC,393.0,205.0,127.5,61.5,201.0,154.5,130.5
kefF,kefF,316.0,315.0,698.0,777.0,1409.5,250.5,-4.0
kefG,kefG,237.5,347.0,346.5,112.5,64.0,199.0,7.5
